"","site","year","month","ppt","tmax","tmin"
"1237","CIMA",2002,1,1.17700004577637,12.2742004394531,-0.27140000462532
"1238","CIMA",2002,2,0,15.9007997512817,1.36670005321503
"1239","CIMA",2002,3,2.26600003242493,17.6207008361816,2.88089990615845
"1240","CIMA",2002,4,0,24.8313007354736,10.3896999359131
"1241","CIMA",2002,5,0,28.0886993408203,13.020299911499
"1242","CIMA",2002,6,0,35.4658012390137,20.0641994476318
"1243","CIMA",2002,7,16.806001663208,37.9925003051758,24.0543994903564
"1244","CIMA",2002,8,0,36.7615013122559,21.8631992340088
"1245","CIMA",2002,9,2.59800004959106,32.4982986450195,17.8372001647949
"1246","CIMA",2002,10,14.2130002975464,23.690299987793,10.0787000656128
"1247","CIMA",2002,11,10.5790004730225,18.0098991394043,5.29990005493164
"1248","CIMA",2002,12,7.69500017166138,11.8014001846313,0.829699993133545
"1249","CIMA",2003,1,2.3490002155304,17.0694007873535,3.53159999847412
"1250","CIMA",2003,2,41.4900016784668,13.9076995849609,2.90120005607605
"1251","CIMA",2003,3,29.3750019073486,18.0373001098633,5.0661997795105
"1252","CIMA",2003,4,24.1180019378662,19.7329006195068,7.14069986343384
"1253","CIMA",2003,5,1.36800003051758,28.387300491333,13.9017000198364
"1254","CIMA",2003,6,0,34.1837005615234,19.737699508667
"1255","CIMA",2003,7,11.9940004348755,38.4603996276855,24.3360996246338
"1256","CIMA",2003,8,25.5480003356934,35.4361000061035,22.5527000427246
"1257","CIMA",2003,9,3.42400026321411,33.5632019042969,18.7082996368408
"1258","CIMA",2003,10,0,29.6254997253418,14.2523002624512
"1259","CIMA",2003,11,20.5040016174316,14.2594003677368,3.22979998588562
"1260","CIMA",2003,12,22.9970016479492,12.2349996566772,0.756200015544891
"1261","CIMA",2004,1,4.32800006866455,12.5537996292114,0.254900008440018
"1262","CIMA",2004,2,50.1760025024414,11.885199546814,1.03810000419617
"1263","CIMA",2004,3,11.4460000991821,23.3094997406006,8.34409999847412
"1264","CIMA",2004,4,30.0060005187988,22.8540992736816,9.42430019378662
"1265","CIMA",2004,5,0,28.5443000793457,14.5756998062134
"1266","CIMA",2004,6,0,33.9192008972168,19.3908004760742
"1267","CIMA",2004,7,6.09900045394897,36.4123001098633,22.5751991271973
"1268","CIMA",2004,8,9.14500045776367,34.7382011413574,21.0006008148193
"1269","CIMA",2004,9,4.92200040817261,30.9552001953125,16.4286994934082
"1270","CIMA",2004,10,46.7470016479492,22.8055992126465,10.7137002944946
"1271","CIMA",2004,11,40.9940032958984,14.8416004180908,4.00589990615845
"1272","CIMA",2004,12,53.068000793457,12.2278995513916,1.71360003948212
"1273","CIMA",2005,1,62.9280014038086,12.5172996520996,2.92239999771118
"1274","CIMA",2005,2,87.9070053100586,12.9745998382568,3.41980004310608
"1275","CIMA",2005,3,17.5340003967285,17.8502006530762,5.28350019454956
"1276","CIMA",2005,4,3.69100022315979,21.392599105835,6.59649991989136
"1277","CIMA",2005,5,0,28.4673004150391,14.0302000045776
"1278","CIMA",2005,6,0,32.0592994689941,17.8026008605957
"1279","CIMA",2005,7,22.0480003356934,38.1167984008789,23.2679996490479
"1280","CIMA",2005,8,29.677001953125,34.475700378418,21.8052997589111
"1281","CIMA",2005,9,4.31800031661987,31.0301990509033,16.611499786377
"1282","CIMA",2005,10,36.9210014343262,24.5125999450684,11.5289001464844
"1283","CIMA",2005,11,0.312000006437302,19.0468997955322,5.88889980316162
"1284","CIMA",2005,12,0.523000001907349,13.4593000411987,1.20560002326965
"1285","CIMA",2006,1,2.69300007820129,14.052300453186,1.43330001831055
"1286","CIMA",2006,2,1.64800012111664,16.6329002380371,2.291100025177
"1287","CIMA",2006,3,24.1870002746582,15.8170003890991,3.52239990234375
"1288","CIMA",2006,4,5.54300022125244,21.7106990814209,8.21780014038086
"1289","CIMA",2006,5,1.09300005435944,30.3787994384766,16.0629005432129
"1290","CIMA",2006,6,1.42700004577637,35.7032012939453,20.7285995483398
"1291","CIMA",2006,7,24.3540019989014,37.864200592041,24.1786994934082
"1292","CIMA",2006,8,0.523000001907349,35.681999206543,21.9055995941162
"1293","CIMA",2006,9,3.18300008773804,30.7705993652344,16.2359008789062
"1294","CIMA",2006,10,33.1780014038086,23.1769008636475,10.2525997161865
"1295","CIMA",2006,11,0,18.9094009399414,5.01679992675781
"1296","CIMA",2006,12,7.25000047683716,12.279899597168,0.0509000010788441
"1297","CIMA",2007,1,0.685000061988831,11.1256999969482,-2.01950001716614
"1298","CIMA",2007,2,4.89200019836426,15.9569997787476,2.57590007781982
"1299","CIMA",2007,3,0.767000019550323,21.574499130249,6.92189979553223
"1300","CIMA",2007,4,1.96300005912781,23.7653007507324,9.80780029296875
"1301","CIMA",2007,5,0,29.6221008300781,14.944899559021
"1302","CIMA",2007,6,0,34.4056015014648,19.3873996734619
"1303","CIMA",2007,7,36.6590003967285,37.8698997497559,23.9403991699219
"1304","CIMA",2007,8,15.0670003890991,36.0201988220215,23.5116996765137
"1305","CIMA",2007,9,34.4810028076172,30.525899887085,17.5753993988037
"1306","CIMA",2007,10,0,23.8932991027832,10.1000003814697
"1307","CIMA",2007,11,0,20.1700992584229,6.04169988632202
"1308","CIMA",2007,12,40.9910011291504,9.99810028076172,-0.609200000762939
"1309","CIMA",2008,1,24.9710006713867,10.2047996520996,0.193399995565414
"1310","CIMA",2008,2,15.1450004577637,13.8966999053955,1.08080005645752
"1311","CIMA",2008,3,1.44400012493134,19.8092994689941,5.11759996414185
"1312","CIMA",2008,4,0,22.7630996704102,8.59440040588379
"1313","CIMA",2008,5,7.07900047302246,25.7187995910645,12.2536001205444
"1314","CIMA",2008,6,0,34.6100006103516,19.1338005065918
"1315","CIMA",2008,7,24.5610008239746,36.7747001647949,23.4615001678467
"1316","CIMA",2008,8,13.314001083374,36.3342018127441,22.6818008422852
"1317","CIMA",2008,9,2.67400002479553,32.5835990905762,17.8500995635986
"1318","CIMA",2008,10,0.939000070095062,25.611400604248,11.5174999237061
"1319","CIMA",2008,11,16.4990005493164,19.7157001495361,6.63980007171631
"1320","CIMA",2008,12,39.0610008239746,10.7305002212524,-0.02280000038445
"1321","CIMA",2009,1,1.71200013160706,14.1708002090454,1.88139998912811
"1322","CIMA",2009,2,30.5910015106201,13.3854999542236,1.53709995746613
"1323","CIMA",2009,3,0.426000028848648,18.855899810791,4.12650012969971
"1324","CIMA",2009,4,1.95500004291534,22.0333003997803,7.18009996414185
"1325","CIMA",2009,5,0.80100005865097,31.2907009124756,16.7541007995605
"1326","CIMA",2009,6,0,30.386999130249,17.4060001373291
"1327","CIMA",2009,7,13.6260004043579,37.6180992126465,23.5790004730225
"1328","CIMA",2009,8,10.5860004425049,35.7052001953125,20.9529991149902
"1329","CIMA",2009,9,3.0530002117157,33.5145988464355,18.4662990570068
"1330","CIMA",2009,10,0,22.5415992736816,9.10999965667725
"1331","CIMA",2009,11,0,18.8411998748779,5.48390007019043
"1332","CIMA",2009,12,19.4990005493164,10.2911996841431,-0.794600009918213
"1333","CIMA",2010,1,66.8310012817383,12.0911998748779,1.12279999256134
"1334","CIMA",2010,2,50.6080017089844,13.3098001480103,2.88100004196167
"1335","CIMA",2010,3,17.1420001983643,16.9715003967285,4.25309991836548
"1336","CIMA",2010,4,1.21800005435944,20.0970001220703,6.31110000610352
"1337","CIMA",2010,5,0,23.8055000305176,10.5356998443604
"1338","CIMA",2010,6,0.938000023365021,33.1890983581543,18.6779003143311
"1339","CIMA",2010,7,0,37.4930000305176,24.9675006866455
"1340","CIMA",2010,8,2.77600002288818,35.401798248291,21.8313999176025
"1341","CIMA",2010,9,1.84800004959106,33.2750015258789,16.5634994506836
"1342","CIMA",2010,10,26.4080009460449,23.7805995941162,11.5812997817993
"1343","CIMA",2010,11,4.15000009536743,16.7493000030518,3.72830009460449
"1344","CIMA",2010,12,86.8780059814453,13.1020002365112,2.9235999584198
"1345","CIMA",2011,1,0,12.1731004714966,0.471599996089935
"1346","CIMA",2011,2,26.0860004425049,12.7688999176025,0.442999988794327
"1347","CIMA",2011,3,9.08500003814697,18.3288993835449,4.83300018310547
"1348","CIMA",2011,4,0,22.0114002227783,7.9246997833252
"1349","CIMA",2011,5,5.76900005340576,24.3621006011963,10.6500997543335
"1350","CIMA",2011,6,0,32.5069007873535,17.341100692749
"1351","CIMA",2011,7,16.0900001525879,35.6040992736816,21.8236999511719
"1352","CIMA",2011,8,6.15000009536743,36.7424011230469,22.80299949646
"1353","CIMA",2011,9,24.0480003356934,32.0848007202148,18.2098007202148
"1354","CIMA",2011,10,7.86800050735474,25.4743003845215,11.2834997177124
"1355","CIMA",2011,11,6.3270001411438,15.9170999526978,3.49720001220703
"1356","CIMA",2011,12,7.02600049972534,11.2132997512817,-0.583299994468689
"1357","CIMA",2012,1,0.550000011920929,15.1438999176025,1.18710005283356
"1358","CIMA",2012,2,3.37100005149841,15.4899997711182,2.53740000724792
"1359","CIMA",2012,3,10.8210000991821,19.2464008331299,4.54040002822876
"1360","CIMA",2012,4,10.2510004043579,23.7728996276855,9.46479988098145
"1361","CIMA",2012,5,0,29.7880001068115,15.2150001525879
"1362","CIMA",2012,6,0,34.7201995849609,20.1046009063721
"1363","CIMA",2012,7,36.5200004577637,35.3628005981445,22.0356006622314
"1364","CIMA",2012,8,40.576000213623,35.5474014282227,22.7544994354248
"1365","CIMA",2012,9,7.88300037384033,32.4152984619141,18.8251991271973
"1366","CIMA",2012,10,18.8250007629395,25.4340000152588,11.8611001968384
"1367","CIMA",2012,11,0.736000061035156,19.6476001739502,5.71519994735718
"1368","CIMA",2012,12,31.3610019683838,12.2838001251221,1.62030005455017
"1369","CIMA",2013,1,15.3290004730225,10.7313995361328,-1.00909996032715
"1370","CIMA",2013,2,2.07200002670288,13.9173002243042,0.83380001783371
"1371","CIMA",2013,3,7.97300052642822,21.1914005279541,7.25950002670288
"1372","CIMA",2013,4,0.448000013828278,24.163200378418,10.1169004440308
"1373","CIMA",2013,5,4.00800037384033,28.2654991149902,14.8486003875732
"1374","CIMA",2013,6,0,35.8418006896973,21.1359996795654
"1375","CIMA",2013,7,14.8450002670288,36.6603012084961,24.2840995788574
"1376","CIMA",2013,8,28.2080020904541,34.5746994018555,21.1980991363525
"1377","CIMA",2013,9,14.9010009765625,29.890100479126,16.8453998565674
"1378","CIMA",2013,10,0,22.7945003509521,8.92430019378662
"1379","CIMA",2013,11,29.548002243042,17.2591991424561,5.32040023803711
"1380","CIMA",2013,12,1.53100001811981,12.0038995742798,0.393299996852875
"1381","CIMA",2014,1,0,16.2546005249023,3.10960006713867
"1382","CIMA",2014,2,3.50300025939941,17.5599002838135,4.38259983062744
"1383","CIMA",2014,3,6.64700031280518,20.1704998016357,6.79400014877319
"1384","CIMA",2014,4,3.86100029945374,23.7334995269775,10.4575004577637
"1385","CIMA",2014,5,0.430000007152557,27.9832992553711,15.1562004089355
"1386","CIMA",2014,6,0,34.500301361084,19.9307994842529
"1387","CIMA",2014,7,19.8759994506836,36.2388000488281,23.2724990844727
"1388","CIMA",2014,8,33.0250015258789,33.1609992980957,20.8502998352051
"1389","CIMA",2014,9,29.576000213623,31.9990997314453,18.8463001251221
"1390","CIMA",2014,10,1.87800002098083,27.0974006652832,12.6815996170044
"1391","CIMA",2014,11,2.26399993896484,18.8680000305176,5.35519981384277
"1392","CIMA",2014,12,20.7049999237061,12.3643999099731,3.21580004692078
"1393","CIMA",2015,1,17.5480003356934,13.8800010681152,3.23000025749207
"1394","CIMA",2015,2,10.9280004501343,19.0300006866455,5.54000043869019
"1395","CIMA",2015,3,15.9320011138916,21.8900012969971,8.6200008392334
"1396","CIMA",2015,4,5.33500003814697,23.0400009155273,9.39000034332275
"1397","CIMA",2015,5,3.3050000667572,25.1200008392334,13.0000009536743
"1398","CIMA",2015,6,1.2260000705719,35.3300018310547,21.4200000762939
"1399","CIMA",2015,7,19.2810001373291,34.120002746582,21.5100002288818
"1400","CIMA",2015,8,11.6350002288818,36.3300018310547,23.5100002288818
"1401","CIMA",2015,9,2.13800001144409,32.7700004577637,19.9200000762939
"1402","CIMA",2015,10,35.7300033569336,25.4000015258789,14.5000009536743
"1403","CIMA",2015,11,5.75800037384033,15.5900011062622,3.57000017166138
"1404","CIMA",2015,12,1.82500004768372,11.2200002670288,-0.370000004768372
"1405","CIMA",2016,1,20.9540004730225,11.4400005340576,1.12000000476837
"1406","CIMA",2016,2,4.51999998092651,17.9000015258789,4.49000024795532
"1407","CIMA",2016,3,3.78200006484985,21.1600017547607,7.16000032424927
"1408","CIMA",2016,4,32.5400009155273,22.2600002288818,10.0700006484985
"1409","CIMA",2016,5,8.57400035858154,25.6800003051758,13.1500005722046
"1410","CIMA",2016,6,1.12300002574921,36.2300033569336,22.2500019073486
"1411","CIMA",2016,7,22.5480003356934,37.3300018310547,24.5800018310547
"1412","CIMA",2016,8,23.7910003662109,35.1700019836426,22.2500019073486
"1413","CIMA",2016,9,4.4350004196167,30.3300018310547,17.1900005340576
"1414","CIMA",2016,10,3.04600024223328,25.7800006866455,13.2900009155273
"1415","CIMA",2016,11,2.97100019454956,19.3700008392334,6.74000024795532
"1416","CIMA",2016,12,43.2660026550293,11.6500005722046,1.35000002384186
"1417","CIMA",2017,1,40.3810005187988,10.6800003051758,2.13000011444092
"1418","CIMA",2017,2,31.3790016174316,15.6200008392334,5.44000005722046
"1419","CIMA",2017,3,0.79200005531311,22.2100009918213,7.93000030517578
"1420","CIMA",2017,4,0,23.5100002288818,9.79000091552734
"1421","CIMA",2017,5,2.6340000629425,27.6900005340576,13.3500003814697
"1422","CIMA",2017,6,0,35.9500007629395,21.2800006866455
"1423","CIMA",2017,7,10.2440004348755,37.2800025939941,24.4100017547607
"1424","CIMA",2017,8,12.0690002441406,35.560001373291,22.810001373291
"1425","CIMA",2017,9,11.9200010299683,29.8600006103516,17.810001373291
"1426","CIMA",2017,10,0,26.0800018310547,11.4900007247925
"1427","CIMA",2017,11,0,20.3600006103516,7.86000061035156
"1428","CIMA",2017,12,0,15.1600008010864,2.25
"1429","CIMA",2018,1,25.2450008392334,15.3700008392334,3.74000024795532
"1430","CIMA",2018,2,3.65000009536743,15.2800006866455,2.59000015258789
"1431","CIMA",2018,3,16.1110000610352,17.5,5.88000011444092
"1432","CIMA",2018,4,0,25.5500011444092,11.6300001144409
"1433","CIMA",2018,5,9.5930004119873,28.1000003814697,15.1400003433228
"1434","CIMA",2018,6,0,35.0900001525879,21.0800018310547
"1435","CIMA",2018,7,42.3420028686523,37.2600021362305,24.2400016784668
"1436","CIMA",2018,8,9.47000026702881,36.4600028991699,24.5400009155273
"1437","CIMA",2018,9,0,33.8000030517578,20.1000003814697
"1438","CIMA",2018,10,24.1450004577637,23.1100006103516,11.9100008010864
"1439","CIMA",2018,11,7.74900054931641,17.560001373291,4.74000024795532
"1440","CIMA",2018,12,10.1960000991821,12.6600008010864,2.0090000629425
"1441","MESA",1995,1,231.57600402832,14.4640998840332,7.5475001335144
"1442","MESA",1995,2,50.0780029296875,20.9990005493164,11.4303998947144
"1443","MESA",1995,3,98.2110061645508,19.354700088501,8.20269966125488
"1444","MESA",1995,4,16.0550003051758,22.1124992370605,8.12290000915527
"1445","MESA",1995,5,5.86200046539307,23.8948001861572,10.2074003219604
"1446","MESA",1995,6,2.99300003051758,31.2956008911133,12.3626003265381
"1447","MESA",1995,7,6.38600015640259,36.0574989318848,17.6317005157471
"1448","MESA",1995,8,0,37.5754013061523,20.0137004852295
"1449","MESA",1995,9,9.66600036621094,34.2195014953613,19.6774997711182
"1450","MESA",1995,10,0,29.5088996887207,13.353099822998
"1451","MESA",1995,11,0.397000014781952,26.1826992034912,11.4048004150391
"1452","MESA",1995,12,16.0590000152588,19.4270992279053,9.31879997253418
"1453","MESA",1996,1,29.0910015106201,20.2896003723145,9.42590045928955
"1454","MESA",1996,2,95.547004699707,19.2514991760254,9.33450031280518
"1455","MESA",1996,3,33.4660034179688,21.5981998443604,8.83539962768555
"1456","MESA",1996,4,1.65900003910065,25.4368991851807,11.4371995925903
"1457","MESA",1996,5,0,29.3831005096436,12.9858999252319
"1458","MESA",1996,6,0,33.3251991271973,14.3466997146606
"1459","MESA",1996,7,0.490000009536743,36.6973991394043,20.8036003112793
"1460","MESA",1996,8,0,36.9763984680176,19.8302001953125
"1461","MESA",1996,9,0,31.765100479126,17.3791007995605
"1462","MESA",1996,10,15.1020011901855,27.403600692749,14.1070995330811
"1463","MESA",1996,11,50.2010040283203,21.6760997772217,11.7625999450684
"1464","MESA",1996,12,51.3120040893555,18.9272994995117,9.38749980926514
"1465","MESA",1997,1,87.1810073852539,16.4372997283936,8.18099975585938
"1466","MESA",1997,2,8.72700023651123,18.3201999664307,7.89090013504028
"1467","MESA",1997,3,0,25.1126003265381,8.75529956817627
"1468","MESA",1997,4,3.47300004959106,23.324800491333,10.0438003540039
"1469","MESA",1997,5,0,31.7220993041992,13.9807996749878
"1470","MESA",1997,6,2.15799999237061,31.1602993011475,16.0599994659424
"1471","MESA",1997,7,9.93900012969971,34.6964988708496,16.2127990722656
"1472","MESA",1997,8,0,36.4636001586914,19.3973007202148
"1473","MESA",1997,9,65.547004699707,32.4723014831543,19.5494003295898
"1474","MESA",1997,10,4.13700008392334,26.7497997283936,13.6273002624512
"1475","MESA",1997,11,33.4090003967285,22.0016002655029,9.84090042114258
"1476","MESA",1997,12,58.1430015563965,14.7504997253418,6.30140018463135
"1477","MESA",1998,1,60.0570030212402,18.2464008331299,8.367600440979
"1478","MESA",1998,2,234.123016357422,14.52649974823,6.50799989700317
"1479","MESA",1998,3,58.0940017700195,19.1357002258301,7.92409992218018
"1480","MESA",1998,4,18.1940002441406,19.9344005584717,7.33190011978149
"1481","MESA",1998,5,49.3330039978027,22.7840995788574,10.6704998016357
"1482","MESA",1998,6,0,28.7220993041992,13.4912004470825
"1483","MESA",1998,7,0,36.5765991210938,18.4871006011963
"1484","MESA",1998,8,10.7390003204346,37.0606002807617,19.9843997955322
"1485","MESA",1998,9,0,31.0193996429443,18.0811004638672
"1486","MESA",1998,10,2.56500005722046,26.3668994903564,11.8801002502441
"1487","MESA",1998,11,17.5729999542236,21.8181991577148,10.2587995529175
"1488","MESA",1998,12,7.36300039291382,17.6609001159668,7.7153000831604
"1489","MESA",1999,1,17.1800003051758,20.2075996398926,9.43179988861084
"1490","MESA",1999,2,17.2810001373291,19.0307006835938,7.82660007476807
"1491","MESA",1999,3,4.375,21.2581005096436,7.37629985809326
"1492","MESA",1999,4,30.7330017089844,19.5741004943848,7.57679986953735
"1493","MESA",1999,5,2.70100021362305,26.9627990722656,10.3613004684448
"1494","MESA",1999,6,0,31.3143997192383,13.5880002975464
"1495","MESA",1999,7,13.5780010223389,34.7256011962891,18.4564990997314
"1496","MESA",1999,8,0,35.486400604248,17.3931999206543
"1497","MESA",1999,9,9.22000026702881,33.1492004394531,18.014799118042
"1498","MESA",1999,10,0,31.4214000701904,14.6519002914429
"1499","MESA",1999,11,0.53600001335144,25.6678009033203,10.6542997360229
"1500","MESA",1999,12,0,19.8976001739502,7.72690010070801
"1501","MESA",2000,1,12.1560001373291,19.6833992004395,8.19690036773682
"1502","MESA",2000,2,94.3050079345703,18.066499710083,8.76029968261719
"1503","MESA",2000,3,33.3170013427734,19.9668998718262,8.37339973449707
"1504","MESA",2000,4,14.3190002441406,25.694299697876,9.94260025024414
"1505","MESA",2000,5,0.532000005245209,30.7262992858887,13.3443002700806
"1506","MESA",2000,6,0,33.9749984741211,15.396900177002
"1507","MESA",2000,7,0,36.0554008483887,17.6462993621826
"1508","MESA",2000,8,7.69600057601929,35.6917991638184,21.3661003112793
"1509","MESA",2000,9,0,32.7444000244141,16.9165000915527
"1510","MESA",2000,10,13.9440002441406,25.2772998809814,14.239800453186
"1511","MESA",2000,11,1.8730001449585,18.8125991821289,8.180100440979
"1512","MESA",2000,12,0.32600000500679,20.9216003417969,8.12100028991699
"1513","MESA",2001,1,57.3660011291504,15.7177000045776,6.55569982528687
"1514","MESA",2001,2,65.7620010375977,15.6112003326416,6.57770013809204
"1515","MESA",2001,3,23.7560005187988,21.3157005310059,9.56400012969971
"1516","MESA",2001,4,15.4580011367798,21.8833999633789,8.79880046844482
"1517","MESA",2001,5,0.615000009536743,31.9967994689941,13.5110998153687
